created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Fri May 19 12:25:57 +0000 2023;1659535866354888700;1659535866354888705;"Klo dl usia 20an wah byk yg nikah, turut hepi dan ngerasa FOMO juga. Tp stlh usia 30an, yg cerai berbaris panjang. Dan ngerasa sedih juga. But if someones happy after divorce aplg klo ada KDRT entah sekadar gaslight atw smp dera fisik, ya itu baik sekali utk mereka bahkan anak2.";0;0;0;0;;in;1127075569;1659535866354888700;1659535866354888705;"";"";cracklingclack
Fri May 19 12:09:36 +0000 2023;1659531748810604500;1659531748810604544;"Mana Bu Misae juga emosian. Belum lagi anaknya cabul dua2nya. Anjingnya juga korban KDRT.";0;0;0;0;;in;1074855093906886656;1659531748810604500;1659531748810604544;"";"";OwnedByPras
Fri May 19 11:40:52 +0000 2023;1659524519076450300;1659524519076450305;"Orang-orang yang ngomong “jangan cerai, kasian anak” itu pernah gak ya terbersit betapa lebih kasiannya kalo si anak ini harus liat orang tuanya teriak-teriakan tiap hari, diem-dieman sepanjang tahun, atau sekalinya (terpaksa) ngomong sambil banting barang.\n\nI mean…";1;1;1;1;;in;226126690;1659524519076450300;1659524519076450305;"";"";Bramaraka_
Fri May 19 12:07:01 +0000 2023;1659531100828602400;1659531100828602370;"GAK DULU. testi langsung ini dari anak yang ngalamin 30++ tahun dalam hidupnya dibawah pernikahan orang tua yang keliatannya baik2 aja padahal enggak. ps. yes, no affairs, no kdrt, tapi yang jelas tidak baik-baik saja.";0;1;0;0;;in;69874048;1659531100828602400;1659531100828602370;"";"";deladacrea
Fri May 19 12:16:54 +0000 2023;1659533585723035600;1659533585723035648;"@angewwie @flore_ta @NdrewsTjan tp kalau udah nyangkut keimanan (ada yang murtad), kdrt dan kebatilan dalam rumah tangga, emang harus cerai sih kata pak ustad";0;0;0;5;;in;1366753248112091140;1659448981695627300;1659448981695627264;"";"";imofu15
Fri May 19 11:04:42 +0000 2023;1659515417076060200;1659515417076060161;"@vannillaas @anotherslice_r @tanyakanrl Tp menurutku inara makin ke sini makin too much information, jatohnya emg nyebar aib sih. Klo cm bagian selingkuh doang sih gpp harusnya";1;1;1;1;;in;238058263;1659512989412917200;1659512989412917249;"";"";anaksungsang
Fri May 19 11:31:01 +0000 2023;1659522038799933400;1659522038799933446;"移動日も時間までみっちり練習する選手を見ると自分も頑張らないとなーって思うわ";0;0;0;0;;ja;1521051042557079552;1659522038799933400;1659522038799933446;"";"";kdrt_420
Fri May 19 10:48:33 +0000 2023;1659511354183798800;1659511354183798784;"ya serah dah, giliran ada KDRT ntar diem aja 😔";0;0;0;0;;in;1452979847014141952;1659511354183798800;1659511354183798784;"";"";derizkee
Fri May 19 10:41:46 +0000 2023;1659509647093694500;1659509647093694464;"Yg penting masalahnya bukan perselingkuhan dan kdrt,\nKarna gue anak yg ortunya selingkuh dan kdrt, gue kasian sama adek gue yg lihat itu, dari dlm kandungan bpk selingkuh, gue sih mending ortu cerai";0;0;0;0;;in;923251326;1659509647093694500;1659509647093694464;"";"";YR_Hea01
Fri May 19 10:42:50 +0000 2023;1659509915579469800;1659509915579469825;"Kl dr aku sendiri takut nikah cepet2, soalnya dr kemaren denger kasus dr KDRT, Perselingkuhan, sampe Pembunuhan. Yng ngelakuin? Suami dan keluarganya...";0;0;0;0;;in;1538107808;1659509915579469800;1659509915579469825;"";"";chranart
Thu May 18 04:56:07 +0000 2023;1659060271154073600;1659060271154073600;"Siap pak https://t.co/blbQZUDq9h";2131;3481;527;5908;;in;1310415148184600577;1659060271154073600;1659060271154073600;"https://pbs.twimg.com/media/FwYqhXQakAEncX6.jpg";"photo";sosmedkeras
Thu May 18 12:00:23 +0000 2023;1659167040773718000;1659167040773718017;"Kenapa banyak generasi skrg nunda nikah? Karena rumah, tanah, dll MAHAL.\nKenapa mahal? Karena generasi Boomer sendiri yg beranak pinak, doyan borong aset, trus dijual mahal ke generasi skrg.\nLalu apa yang terjadi? Ya betul, banyak bermunculan Sandwich Generation.";286;235;5058;14069;;in;55108943;1659167040773718000;1659167040773718017;"";"";BanyuSadewa
Fri May 19 11:12:19 +0000 2023;1659517335047389200;1659517335047389184;"@NdrewsTjan Tapi ternyata karena kesabaran Bapaklah pernikahan itu bisa langgeng sampai sekarang. Karena sebenarnya memang wajar berantem atau beda pemahaman (kecuali selingkuh/KDRT) dalam suatu hubungan itu, apalagi pernikahan. Yg terpenting harus ada yg mau menurunkan ego/ngalah.";0;0;0;0;;in;1270705248391188480;1658772518034096000;1658772518034096128;"";"";cikukiiiii
Fri May 19 10:07:26 +0000 2023;1659501005598503000;1659501005598502913;"@seungminbogor ak gmpar mw?";1;0;0;0;;in;1534771439240642560;1659490674889355300;1659490674889355264;"";"";iyenippang
Fri May 19 10:23:15 +0000 2023;1659504987154845700;1659504987154845698;"@Sepongbep @RafiElfansyah ppffft begitulah, kebanyakan yg di puji² terus ijung2nya ada berita selingkuh, cerai, kdrt dll..\nemng bener kemesraan rumah tangga tu jan terlalu di ekspos, klo di islam ada namanya ain 🤣";0;0;0;0;;in;857788336206823424;1659370443277746200;1659370443277746178;"";"";wifihunter_
Fri May 19 10:44:06 +0000 2023;1659510234287837200;1659510234287837184;"@meila_lef 😂😂😂,,,y udah mandi gih, ntar kna kdrt😀";0;1;0;1;;in;773236758796394496;1659467271692247000;1659467271692247041;"";"";adri_7i
Fri May 19 10:47:38 +0000 2023;1659511120498139100;1659511120498139138;"@Ohshuny @yeoliismine @byunbear_ @noviaerina19 @nicha_pcyeol @Aylwmj49 Kdrt woi 😭";0;1;0;0;;in;1555455235644018688;1659506876390973400;1659506876390973440;"";"";e_x_i_u_o
Fri May 19 10:38:56 +0000 2023;1659508934833770500;1659508934833770496;"@adri_7i Serem ah pake KDRT 🤣🤣🤣";0;1;0;1;;in;1612733040111017987;1659467271692247000;1659467271692247041;"";"";meila_lef
Fri May 19 10:31:34 +0000 2023;1659507080112525300;1659507080112525313;"gue keknya pernah bilang ke mama gue, "Klo bisa muter waktu, jgn nikah sm papa ya. Cari yg lain aja" dan mama gue nolak blg nanti gak dpt gue. Pdhl gpp gaada gue juga, kali aja nanti anaknya lebih baik drpd gue apalagi kalo anaknya hidup dikeluarga berkecukupan tanpa kdrt.";0;0;0;0;;in;963454441633472512;1659505891010551800;1659505891010551809;"";"";fooshility
Fri May 19 11:07:06 +0000 2023;1659516023580786700;1659516023580786689;"@NdrewsTjan Setuju sih soal masalah lain selain affair dan kdrt itu memang setidaknya bisa dikomunikasikan alias ga mesti cerai.";0;0;0;0;;in;889407766141390848;1658772518034096000;1658772518034096128;"";"";cutepiersss
Fri May 19 10:11:47 +0000 2023;1659502100789989400;1659502100789989380;"Setuju ndre. Selama gak ada fundamental yg dilanggar, (kdrt, selingkuh dll). W rasa masih bisa diobrolin. Disertai konseling maupun wasilah.";0;0;0;2;;in;1026165210753552384;1659502100789989400;1659502100789989380;"";"";xiluxba
Wed May 17 09:52:41 +0000 2023;1658772518034096000;1658772518034096128;"Para suami istri ini kalau mau cerai cba pikirin anak2nya. Cma krna ego digedein, anak2 yg masih kecil jadi bingung bapak ibunya pisah dan gk tau mau ikut siapa. Dikira enak kali ya lihat bgtuan";1418;239;609;1820;;in;1176673445263765504;1658772518034096000;1658772518034096128;"";"";NdrewsTjan
Fri May 19 10:03:01 +0000 2023;1659499893738856400;1659499893738856450;"@jogmfs Haha, bapaku dulu udah ketauan selingkuh berkali kali sama mamaku, tapi sekarang masih bersama, dulu kdrt juga seingetku, tapi gk tau kenapa mamahku bertahan sampe sekarang. Yaa sekarang alhamdulillah gak pernah begitu lagi,";0;0;0;0;;in;1328331452627312646;1659214255974146000;1659214255974146060;"";"";Nairaa92
Fri May 19 10:19:43 +0000 2023;1659504097488412700;1659504097488412672;"@wlfdeersh @tanyakanrl Manusia tempat salah tapi jangan lupa mereka juga punya tanggung jawab buat ngelakuin kesalahan itu. Kl semua orang punya pemikiran kaya gini, orang bakal males speak up masalah perselingkuhan, kdrt dsb. Aib virgoun udh ditahan, tp virgoun sendiri yg g kapok. Ga tau diri namanya.";0;0;0;0;;in;1279692072455266304;1659443778334359600;1659443778334359557;"";"";cherrybobbay
Fri May 19 10:05:59 +0000 2023;1659500641348370400;1659500641348370432;"Angka Pernikahan Dini di Pati Tinggi, Disinyalir Jadi Sebab KDRT \n\nSelengkapnya Klik Tautan Berikut ini \n#pati #pernikahandini #kdrt #infomuria \n\nhttps://t.co/3iI70Yif6K";0;0;0;0;;in;984612852;1659500641348370400;1659500641348370432;"";"";murianewscom
Fri May 19 10:52:58 +0000 2023;1659512463669485600;1659512463669485568;"@kanigaraharsa @tanyarlfes Prenup aku dan pasangan cuma tentang kdrt dan perselingkuhan. \n\nKalau kdrt, gue bisa berantem. \nKalau selingkuh, sorry, i deserve better";0;0;0;0;;in;1197557526796988416;1659174499861041200;1659174499861041156;"";"";ibabiiyou
Fri May 19 10:19:56 +0000 2023;1659504150936440800;1659504150936440832;"@angewwie @astikamindya Bokap gue kdrt ke nyokap. Nyokap pun selingkuh akhirnya sama tmn kantornya. Gue udah paham padahal gue masih 4 tahun. Pas gue umur 6 tahun, bokap meninggal. That’s the blessing in disguise that had happened in my life. Gue ga paham hidup gue akan gimana kalo mereka masih nikah.";1;0;0;58;;in;1648682994247569409;1659448981695627300;1659448981695627264;"";"";Capybaraswimm
Fri May 19 10:24:54 +0000 2023;1659505400004374500;1659505400004374528;"@bungalotus25 @meila_lef Mba nai jadi saksi ya, takut terjadi KDRT 🤣🤣";0;1;0;1;;in;773236758796394496;1659467271692247000;1659467271692247041;"";"";adri_7i
Fri May 19 10:27:12 +0000 2023;1659505980152111000;1659505980152111104;"@hrtance Kdrt bgt njirr";0;1;0;0;;in;1352899780574289921;1659503289397047300;1659503289397047296;"";"";karelgurl__
Fri May 19 10:09:18 +0000 2023;1659501474328776700;1659501474328776705;"Cucuku kdrt hng tyda lyke";0;2;0;0;;in;1480790411580882945;1659501474328776700;1659501474328776705;"";"";hyn_hwng
Fri May 19 10:25:34 +0000 2023;1659505567344496600;1659505567344496642;"@mainanmulu tapi kdrt";0;0;0;0;;in;2258538710;1659348180272820200;1659348180272820224;"";"";acloholiq
Fri May 19 09:25:13 +0000 2023;1659490380424036400;1659490380424036354;"mana ada kdrt ini namanya bentuk kasih sayang melalui physical touch(screen ancur)";0;0;0;0;;in;847895842124046336;1659490380424036400;1659490380424036354;"";"";levmbur
Fri May 19 08:57:06 +0000 2023;1659483305165865000;1659483305165864960;"perselingkuhan itu termasuk KDRT, it's mental abuse";0;0;0;0;;in;724358994001678337;1659483305165865000;1659483305165864960;"";"";uncleminho
Fri May 19 09:11:18 +0000 2023;1659486881539817500;1659486881539817473;"@gfepard kasian bgt kdrt, kok km tahan";0;1;0;0;;in;1617461391614697473;1659478614906376200;1659478614906376195;"";"";aceniee
Fri May 19 08:20:41 +0000 2023;1659474141580497000;1659474141580496897;"https://t.co/wac8dIvYTs";0;0;0;0;;zxx;1571560183159226368;1659474141580497000;1659474141580496897;"";"";MelissaKumbang
Fri May 19 09:40:15 +0000 2023;1659494164361527300;1659494164361527297;"@NdrewsTjan @angewwie So you agree kalau KDRT dan affair, cerai menjadi salah satu solusi?";0;1;0;0;;in;1245685001108090881;1659448981695627300;1659448981695627264;"";"";ElioAglio
Fri May 19 08:44:56 +0000 2023;1659480242950668300;1659480242950668288;"@nneiva_ @21flawss @tanyakanrl Iya kdrt jelas kabur lah ngapain kekerasan bisa meningkat ke pembunuhan \n\nnyawa tetep utama\n\n"setelah proses" itu maksudnya proses perceraian ya ?";0;0;0;0;;in;2979618378;1658883829841686500;1658883829841686533;"";"";JustTalkID
Fri May 19 09:06:05 +0000 2023;1659485567665729500;1659485567665729539;"stop kdrt😡‼️@levmbur https://t.co/mxMXqUw2w0";1;1;0;1;;in;758596684217593856;1659485567665729500;1659485567665729539;"https://pbs.twimg.com/media/FwetU6RaEAI0y1b.jpg";"photo";strawbrryie
Fri May 19 09:00:47 +0000 2023;1659484231377232000;1659484231377231872;"@ray_kairi @A_wisesa_k @xxtravert saya bukan mengomentari kasus desta tapi statement "selingkuh adalah masalah pribadi beda dengan KDRT" karena bagi saya selingkuh adalah kekerasan.\n\nsemoga membantu 🙏🏼";0;0;0;0;;in;1154983063023017984;1659162589652451300;1659162589652451330;"";"";ayyun_nq
Fri May 19 09:11:03 +0000 2023;1659486816389718000;1659486816389718016;"@flore_ta @NdrewsTjan iya tapi bermasalah kan?";4;5;0;2;;in;560103367;1659448981695627300;1659448981695627264;"";"";angewwie
Fri May 19 08:50:55 +0000 2023;1659481751360766000;1659481751360765952;"@angewwie Dulu pas masih masih SD berharap ibu gua cere trus nikah lagi dpt suami yg baik wkwk,serem liat emak dipukulin pas berantem,walaupun papah udh gak ada,tpi masih ada rasa kesel juga,kdrt,selingkuh,nafkah kurang,menderita sekali";0;1;2;51;;in;1459686650284417025;1659448981695627300;1659448981695627264;"";"";amlazza_15
Fri May 19 09:51:57 +0000 2023;1659497110927192000;1659497110927192064;"@anyaselalubenar Yg diberitakan media cuma pasangan yg negatif (cerai/selingkuh/kdrt) saja.. pdhl pasangan yg positif (setia/harmonis/bahagia) itu lbh banyak tp jarang diberitakan";0;0;0;0;;in;1521430888378028036;1658814223370305500;1658814223370305539;"";"";Adhikatama1
Fri May 19 09:12:06 +0000 2023;1659487080807014400;1659487080807014400;"@angewwie @flore_ta Gk ada namanya suami istri yg gk bermasalah. Semua akan bermasalah. Cma bedanya mau memperbaiki atau gak. Itu aja. Ini dikuar kasus kdrt dan affair yah.";1;3;0;56;;in;1176673445263765504;1659448981695627300;1659448981695627264;"";"";NdrewsTjan
Fri May 19 09:37:29 +0000 2023;1659493470686548000;1659493470686547970;"Adapun dua permohonan penghentian penuntutan berdasarkan Restorative Justice yang diajukan adalah atas perkara pencurian sebagaimana diatur dalam Pasal 362 KUHP, dan atas perkara Kasus Kekerasan Dalam Rumah Tangga (KDRT) atau Kekerasan Terhadap Anak sebagaimana yang diatur dalam";0;1;0;0;;in;1278531793960886275;1659493464122478600;1659493464122478593;"";"";KEJARISAMARINDA
Wed May 17 11:49:49 +0000 2023;1658801997628473300;1658801997628473347;"Target filmya ditujukan ke para orang tua biar mereka memahami sudut pandang anak2 yg ortunya bercerai, yg sangat tdk enak dimana saat masih kecil sudah punya beban menentukan ikut ayah atau ibunya. \n\n( pembahasan ini mengecualikan kasus kdrt ke istri dan anak ) https://t.co/m27Qa6ptUo";7;2;32;180;;in;1176673445263765504;1658772518034096000;1658772518034096128;"https://pbs.twimg.com/media/FwU_nrxacAAEKpf.jpg";"photo";NdrewsTjan
Fri May 19 09:23:32 +0000 2023;1659489957919199200;1659489957919199232;"@LeeTitis @masmasayamkfc @tanyarlfes Ngeri lah KDRT loh. Kenapa ga dari awal nyari yang mau pake hijab? Atau dilonggarin jadi pake pakaian tertutup dan longgar meskipun ga pake hijab, atau pake hijab di acara tertentu. Tapi udah cerai ya, berarti udah ga bisa kompromi. Turut bersedih. :(";0;1;0;2;;in;1067237745704153089;1658973169586438100;1658973169586438145;"";"";pamsastro
Fri May 19 08:20:35 +0000 2023;1659474116079161300;1659474116079161346;"https://t.co/Fo4BIdxEtw";0;0;0;0;;zxx;1571560183159226368;1659474116079161300;1659474116079161346;"";"";MelissaKumbang
Fri May 19 09:30:06 +0000 2023;1659491609908740000;1659491609908740097;"Kdrt";0;0;0;0;;in;129410404;1659491609908740000;1659491609908740097;"";"";ichaprastiwi
Wed May 17 12:46:53 +0000 2023;1658816357075648500;1658816357075648514;"Selama bukan kasus affair dan kdrt, divorce seharusnya tdk dilakukan. \nDalam kasus affair saja kalau pasangannya diberi kesempatan dan berubah, maka tdk perlu berpisah. \n\nSedangkan dalam kasus kdrt divorce bsa dilakukan untuk keselamatan korban kdrt ( termasuk anak2 )";85;17;20;88;;in;1176673445263765504;1658772518034096000;1658772518034096128;"";"";NdrewsTjan
Fri May 19 09:53:18 +0000 2023;1659497450745528300;1659497450745528322;"@gesangnurh Kalo kiblatnya kek orang tuaku, saling memahami dan kerja sama biiznillah, mau. Tapi setelah dewasa trus ke asumsi sama pahitnya getir hidup  dari orang lain soal ekonomi tanpa kerjasama, kdrt, cerai. Mendingan hilang dari muka bumi.";0;0;0;0;;in;1401792425610256384;1659155677628215300;1659155677628215297;"";"";evolruoymai
Fri May 19 09:10:40 +0000 2023;1659486720197554200;1659486720197554182;"Padahal mostly orang memilih bercerai itu karena affair dan kdrt.\n\nNyokap udah berkali kali memaafkan bokap tapi dia gak brubah2, akhirnya milih pisah.\n\nBeberapa tahun kemudian, nyokap ketemu pengganti bokap yang lebih baik, ngertiin dia dan lebih bertanggung jawab. Can you i...";0;1;0;0;;in;1632676824294776832;1659486720197554200;1659486720197554182;"";"";raharanana
Fri May 19 08:56:48 +0000 2023;1659483230725349400;1659483230725349377;"@hoobaei @tanyarlfes Paling takut KDRT sama perselingkuhan 😩";0;0;0;0;;in;1603333007208640512;1659174499861041200;1659174499861041156;"";"";mocibiw
Fri May 19 08:48:28 +0000 2023;1659481133728551000;1659481133728550912;"selalu mikir aneh yang ngumbar kejelekan pasangan di sosmed\n\nkecuali kdrt, itu udh harus ditolong org";0;0;0;0;;in;1096659925005000704;1659481133728551000;1659481133728550912;"";"";cantsyatup
Fri May 19 09:29:30 +0000 2023;1659491459727495200;1659491459727495169;"@NdrewsTjan @C0ffeeblossoms hepi aja bs ktmu dua org tuanya malah dia hubungannya harmonis sm org tua tirinya. Terserah sih kalau mau memaksakan atau menormalisasi affair dn kdrt, atau lki tukang judi dkk. Krn endingnya jga bknnya nglindungin anak yg ada membuat environment ga sehat  apalagi diksh contoh gt";0;1;0;0;;in;1334464547915145216;1658772518034096000;1658772518034096128;"";"";Sans_chillZ
Fri May 19 07:29:11 +0000 2023;1659461181172781000;1659461181172781056;"betul. orang dewasa jaman skrg hal kecil kaya gini aj masih gangerti. suka heran.\n\nkecuali ya kecuali, ada kdrt atau hal yg memang diharuskan untuk berpisah.";0;0;0;0;;in;2650647865;1659461181172781000;1659461181172781056;"";"";supewr
Fri May 19 07:40:12 +0000 2023;1659463952211021800;1659463952211021825;"Adalagi nih, opini sampah.\nCowok yg selingkuh, cewek yg ikut disalahin lagi.\n"semua ada sebab akibat, kita ga tau di blkgnya gmn."\n\nJadi kalo ada kasus kdrt, abuse, bullying, pemerkosaan, jgn2 lo bakal nyalahin korbannya jg? Wkwkkwwk";0;0;0;0;;in;1387280470686060547;1659463952211021800;1659463952211021825;"";"";vebruary15
Fri May 19 07:26:20 +0000 2023;1659460463120502800;1659460463120502784;"@reflecthoughtss Nah. Kadang suka heran orang kok pikirannya "selama ga KDRT dan selingkuh". Seolah cuma itu doang parameternya dan perempuan harus nurunin standard banget. Padahal jelas2 pertimbangan utama itu mengamalkan agama, insya Allah aspek yg lain2 juga jadi baik.";2;2;27;159;;in;999098573861011456;1659319726642962400;1659319726642962432;"";"";srhnns
Fri May 19 07:43:57 +0000 2023;1659464896374001700;1659464896374001664;"@semestananta Setujuuu, bhkan di kdrt aja kadang tahan";0;0;0;0;;in;1237039867235667969;1659462255078174700;1659462255078174721;"";"";ejlegi
